,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1107,2018-04-11,15.930426038209726,-15.11646682689864,27.222801483667073,15.930426038209726,15.930426038209726,-10.615896492200141,-10.615896492200141,-10.615896492200141,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297024075,-0.18304992297024075,-0.18304992297024075,-9.376795114609044,-9.376795114609044,-9.376795114609044,0.0,0.0,0.0,5.3145295460095845
1108,2018-04-12,15.841136833454145,-17.641043808367346,25.34665965270393,15.841136833454145,15.841136833454145,-11.114051204305834,-11.114051204305834,-11.114051204305834,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050877612,-0.5576679050877612,-0.5576679050877612,-9.500331844597214,-9.500331844597214,-9.500331844597214,0.0,0.0,0.0,4.727085629148311
1109,2018-04-13,15.751847628698567,-16.622508988526707,24.81816435081818,15.751847628698567,15.751847628698567,-11.134079013373242,-11.134079013373242,-11.134079013373242,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452390236,-0.45987169452390236,-0.45987169452390236,-9.61815586422848,-9.61815586422848,-9.61815586422848,0.0,0.0,0.0,4.617768615325325
1110,2018-04-14,15.662558423942968,-16.296224238832153,25.861933182898735,15.662558423942968,15.662558423942968,-10.810818252056409,-10.810818252056409,-10.810818252056409,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574774417,-0.02675662574774417,-0.02675662574774417,-9.728010171687806,-9.728010171687806,-9.728010171687806,0.0,0.0,0.0,4.85174017188656
1111,2018-04-15,15.573269219187388,-17.210607400078306,24.606859567726097,15.573269219187388,15.573269219187388,-11.395485231468824,-11.395485231468824,-11.395485231468824,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971659894,-0.5122059971659894,-0.5122059971659894,-9.827227779681975,-9.827227779681975,-9.827227779681975,0.0,0.0,0.0,4.1777839877185645
1112,2018-04-16,15.48398001443179,-14.357828901185478,27.323074062508248,15.48398001443179,15.48398001443179,-9.177951180450176,-9.177951180450176,-9.177951180450176,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430077125,1.7909195430077125,1.7909195430077125,-9.91281926883703,-9.91281926883703,-9.91281926883703,0.0,0.0,0.0,6.306028833981614
1113,2018-04-17,15.394690809676192,-16.17266329645869,25.073186564281993,15.394690809676192,15.394690809676192,-11.08899451053732,-11.08899451053732,-11.08899451053732,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739751071715,-0.05136739751071715,-0.05136739751071715,-9.981575658405744,-9.981575658405744,-9.981575658405744,0.0,0.0,0.0,4.305696299138871
1114,2018-04-18,15.30540160492063,-15.706106795137991,24.467001353002868,15.30540160492063,15.30540160492063,-11.269284850613255,-11.269284850613255,-11.269284850613255,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992297160352,-0.18304992297160352,-0.18304992297160352,-10.030183473020793,-10.030183473020793,-10.030183473020793,0.0,0.0,0.0,4.0361167543073755
1115,2018-04-19,15.216112400165033,-17.459270576183755,24.80038038925988,15.216112400165033,15.216112400165033,-11.669067813937298,-11.669067813937298,-11.669067813937298,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050912414,-0.5576679050912414,-0.5576679050912414,-10.055348454225197,-10.055348454225197,-10.055348454225197,0.0,0.0,0.0,3.5470445862277344
1116,2018-04-20,15.126823195409434,-15.701308191413368,24.14889633595323,15.126823195409434,15.126823195409434,-11.569847190785394,-11.569847190785394,-11.569847190785394,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945295102,-0.4598716945295102,-0.4598716945295102,-10.053924041635025,-10.053924041635025,-10.053924041635025,0.0,0.0,0.0,3.5569760046240404
1117,2018-04-21,15.037533990653854,-16.97482532228474,24.28381049934778,15.037533990653854,15.037533990653854,-11.10584862144241,-11.10584862144241,-11.10584862144241,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.02675662574693281,-0.02675662574693281,-0.02675662574693281,-10.023040541074618,-10.023040541074618,-10.023040541074618,0.0,0.0,0.0,3.9316853692114435
1118,2018-04-22,14.948244785898275,-16.94246903276306,24.01680814709553,14.948244785898275,14.948244785898275,-11.52848826489896,-11.52848826489896,-11.52848826489896,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971655187,-0.5122059971655187,-0.5122059971655187,-9.960230813112585,-9.960230813112585,-9.960230813112585,0.0,0.0,0.0,3.4197565209993144
1119,2018-04-23,14.858955581142677,-17.497451626716686,27.238170329579418,14.858955581142677,14.858955581142677,-9.128680269847171,-9.128680269847171,-9.128680269847171,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430078608,1.7909195430078608,1.7909195430078608,-9.863548358234175,-9.863548358234175,-9.863548358234175,0.0,0.0,0.0,5.730275311295506
1120,2018-04-24,14.769666376387097,-17.52277404525113,24.268082207358812,14.769666376387097,14.769666376387097,-10.839092696264645,-10.839092696264645,-10.839092696264645,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.051367397505919905,-0.051367397505919905,-0.051367397505919905,-9.731673844137864,-9.731673844137864,-9.731673844137864,0.0,0.0,0.0,3.9305736801224516
1121,2018-04-25,14.680377171631498,-18.02939168238085,24.968599805845137,14.680377171631498,14.680377171631498,-10.803107789613897,-10.803107789613897,-10.803107789613897,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296765196,-0.18304992296765196,-0.18304992296765196,-9.564006412025385,-9.564006412025385,-9.564006412025385,0.0,0.0,0.0,3.8772693820176016
1122,2018-04-26,14.59108796687592,-19.635927888910018,24.889325812752652,14.59108796687592,14.59108796687592,-10.974455864129318,-10.974455864129318,-10.974455864129318,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050857671,-0.5576679050857671,-0.5576679050857671,-9.360736504422691,-9.360736504422691,-9.360736504422691,0.0,0.0,0.0,3.6166321027466015
1123,2018-04-27,14.50179876212034,-18.198424335945887,25.617248657103758,14.50179876212034,14.50179876212034,-10.638820614804754,-10.638820614804754,-10.638820614804754,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.45987169452596915,-0.45987169452596915,-0.45987169452596915,-9.122897465657926,-9.122897465657926,-9.122897465657926,0.0,0.0,0.0,3.8629781473155855
1124,2018-04-28,14.412509557364741,-17.20300717651194,25.576450547508106,14.412509557364741,14.412509557364741,-9.935201843631319,-9.935201843631319,-9.935201843631319,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625746121372,-0.026756625746121372,-0.026756625746121372,-8.85239376326434,-8.85239376326434,-8.85239376326434,0.0,0.0,0.0,4.477307713733422
1125,2018-04-29,14.323220352609143,-17.124178912806386,24.991935908808486,14.323220352609143,14.323220352609143,-10.12026179879455,-10.12026179879455,-10.12026179879455,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971650482,-0.5122059971650482,-0.5122059971650482,-8.552004347008642,-8.552004347008642,-8.552004347008642,0.0,0.0,0.0,4.202958553814593
1126,2018-04-30,14.233931147853562,-14.782639501651467,28.10897234028961,14.233931147853562,14.233931147853562,-7.490492294359925,-7.490492294359925,-7.490492294359925,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.79091954300848,1.79091954300848,1.79091954300848,-8.225360382747546,-8.225360382747546,-8.225360382747546,0.0,0.0,0.0,6.743438853493638
1127,2018-05-01,14.144641943097984,-16.176912269571755,25.554340350959254,14.144641943097984,14.144641943097984,-8.984316201898766,-8.984316201898766,-8.984316201898766,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.0513673975062917,-0.0513673975062917,-0.0513673975062917,-7.876897349771615,-7.876897349771615,-7.876897349771615,0.0,0.0,0.0,5.160325741199218
1128,2018-05-02,14.055352738342386,-16.84355028382167,26.450248014292303,14.055352738342386,14.055352738342386,-8.750883628355878,-8.750883628355878,-8.750883628355878,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.18304992296901468,-0.18304992296901468,-0.18304992296901468,-7.511782250766004,-7.511782250766004,-7.511782250766004,0.0,0.0,0.0,5.304469109986508
1129,2018-05-03,13.966063533586805,-15.625219754514113,24.982083739089322,13.966063533586805,13.966063533586805,-8.749536790325289,-8.749536790325289,-8.749536790325289,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5576679050892472,-0.5576679050892472,-0.5576679050892472,-7.135817430615183,-7.135817430615183,-7.135817430615183,0.0,0.0,0.0,5.216526743261516
1130,2018-05-04,13.876774328831207,-15.873271476781909,26.66592280956973,13.876774328831207,13.876774328831207,-8.271246360875459,-8.271246360875459,-8.271246360875459,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.4598716945271756,-0.4598716945271756,-0.4598716945271756,-6.755323211727423,-6.755323211727423,-6.755323211727423,0.0,0.0,0.0,5.605527967955748
1131,2018-05-05,13.787485124075628,-13.768670793286184,27.26679979724252,13.787485124075628,13.787485124075628,-7.459810288775088,-7.459810288775088,-7.459810288775088,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.026756625745310084,-0.026756625745310084,-0.026756625745310084,-6.3770022084089195,-6.3770022084089195,-6.3770022084089195,0.0,0.0,0.0,6.32767483530054
1132,2018-05-06,13.698195919320048,-14.322600129941367,27.644803953102596,13.698195919320048,13.698195919320048,-7.57604621290985,-7.57604621290985,-7.57604621290985,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.5122059971652262,-0.5122059971652262,-0.5122059971652262,-6.007788761123765,-6.007788761123765,-6.007788761123765,0.0,0.0,0.0,6.122149706410198
1133,2018-05-07,13.60890671456445,-12.963274499723969,29.600055894433417,13.60890671456445,13.60890671456445,-4.919819327625784,-4.919819327625784,-4.919819327625784,-1.056051454620859,-1.056051454620859,-1.056051454620859,1.7909195430074538,1.7909195430074538,1.7909195430074538,-5.654687416012378,-5.654687416012378,-5.654687416012378,0.0,0.0,0.0,8.689087386938667
1134,2018-05-08,13.519617509808851,-16.245361375194165,27.897153955055487,13.519617509808851,13.519617509808851,-6.43202360280822,-6.43202360280822,-6.43202360280822,-1.056051454620859,-1.056051454620859,-1.056051454620859,-0.05136739750921392,-0.05136739750921392,-0.05136739750921392,-5.324604750678147,-5.324604750678147,-5.324604750678147,0.0,0.0,0.0,7.087593907000631
